ID,Start Date,Start Time,offensegroup,OFFENSE
24183,04/27/2022,22:34:00,property,theft f/auto
24184,05/02/2022,01:00:00,property,theft/other
24185,07/19/2022,10:35:00,property,theft/other
24186,07/23/2022,16:00:00,property,theft f/auto
24187,07/23/2022,15:00:00,property,theft f/auto
24188,07/21/2022,22:30:00,property,theft f/auto
24189,08/08/2022,11:20:00,property,theft/other
24190,08/07/2022,11:30:00,property,theft/other
24191,08/08/2022,14:11:00,property,motor vehicle theft
24192,08/08/2022,14:41:00,property,theft/other
24193,07/10/2022,15:00:00,property,theft/other
24194,07/11/2022,12:00:00,property,theft/other
24195,08/13/2022,18:50:00,property,theft/other
24196,08/13/2022,20:10:00,property,motor vehicle theft
24197,08/12/2022,23:00:00,property,theft f/auto
24198,08/16/2022,17:00:00,property,theft/other
24199,08/29/2022,18:52:00,property,theft f/auto
24200,08/29/2022,19:05:00,property,theft/other
24201,08/29/2022,00:00:00,property,theft/other
24202,05/04/2022,11:30:00,property,theft/other
24203,05/03/2022,21:30:00,property,motor vehicle theft
24204,05/10/2022,18:45:00,violent,assault w/dangerous weapon
24205,08/02/2022,17:43:00,violent,robbery
24206,08/18/2022,18:23:00,violent,robbery
24207,08/29/2022,23:19:00,violent,robbery
24208,09/04/2022,15:35:00,violent,robbery
24209,05/04/2022,13:10:00,property,theft f/auto
24210,05/08/2022,18:00:00,property,theft/other
24211,07/24/2022,18:26:00,property,theft/other
24212,07/28/2022,22:00:00,property,theft/other
24213,07/29/2022,06:24:00,property,burglary
24214,07/29/2022,09:03:00,property,theft/other
24215,07/28/2022,18:00:00,property,theft f/auto
24216,07/28/2022,15:00:00,property,theft/other
24217,08/13/2022,23:00:00,property,motor vehicle theft
24218,08/18/2022,16:35:00,property,theft/other
24219,08/18/2022,13:05:00,property,theft/other
24220,09/03/2022,22:00:00,property,theft f/auto
24221,09/01/2022,21:00:00,property,theft/other
24222,09/02/2022,22:00:00,property,theft f/auto
24223,09/04/2022,22:14:00,property,motor vehicle theft
24224,05/03/2022,19:00:00,property,theft f/auto
24225,05/10/2022,07:00:00,property,theft f/auto
24226,08/07/2022,22:57:00,violent,assault w/dangerous weapon
24227,09/10/2022,12:24:00,violent,assault w/dangerous weapon
24228,05/16/2022,19:25:00,property,theft f/auto
24229,05/16/2022,20:41:00,property,theft/other
24230,05/16/2022,08:35:00,property,theft f/auto
24231,05/11/2022,23:00:00,property,theft f/auto
24232,08/02/2022,11:30:00,property,theft/other
24233,07/31/2022,15:00:00,property,theft/other
24234,08/02/2022,20:34:00,property,motor vehicle theft
24235,08/02/2022,21:17:00,property,theft/other
24236,08/03/2022,01:45:00,property,burglary
24237,08/03/2022,04:17:00,property,theft/other
24238,08/08/2022,00:19:00,property,burglary
24239,08/24/2022,07:02:00,property,theft f/auto
24240,08/24/2022,06:51:00,property,theft f/auto
24241,08/23/2022,13:00:00,property,theft f/auto
24242,08/23/2022,22:00:00,property,theft f/auto
24243,09/09/2022,21:30:00,property,theft f/auto
24244,09/10/2022,10:48:00,property,theft/other
24245,09/10/2022,11:20:00,property,motor vehicle theft
24246,09/09/2022,22:32:00,property,motor vehicle theft
24247,09/10/2022,12:00:00,property,theft/other
24248,09/15/2022,15:13:00,property,theft/other
24249,05/22/2022,14:15:00,property,theft f/auto
24250,08/13/2022,15:11:00,violent,robbery
24251,08/13/2022,15:28:00,violent,robbery
24252,09/15/2022,19:55:00,violent,robbery
24253,09/24/2022,20:34:00,violent,robbery
24254,05/22/2022,20:00:00,property,theft/other
24255,05/16/2022,01:19:00,property,theft f/auto
24256,12/17/2021,12:00:00,property,theft f/auto
24257,05/21/2022,22:00:00,property,theft/other
24258,05/23/2022,10:00:00,property,theft/other
24259,08/08/2022,09:07:00,property,motor vehicle theft
24260,08/06/2022,19:00:00,property,theft f/auto
24261,08/08/2022,08:39:00,property,theft/other
24262,08/13/2022,13:43:00,property,burglary
24263,08/12/2022,23:00:00,property,theft f/auto
24264,08/13/2022,16:34:00,property,theft f/auto
24265,08/29/2022,10:32:00,property,burglary
24266,08/29/2022,12:14:00,property,theft/other
24267,08/27/2022,15:00:00,property,theft/other
24268,08/29/2022,14:15:00,property,theft/other
24269,09/15/2022,14:28:00,property,theft/other
24270,09/15/2022,16:59:00,property,theft f/auto
24271,09/15/2022,18:25:00,property,theft/other
24272,09/15/2022,20:26:00,property,theft/other
24273,09/15/2022,20:44:00,property,theft/other
24274,09/15/2022,19:15:00,property,theft/other
24275,09/24/2022,22:42:00,property,theft/other
24276,05/28/2022,15:34:00,property,motor vehicle theft
24277,05/28/2022,17:45:00,property,theft/other
24278,05/28/2022,21:36:00,violent,robbery
24279,09/26/2022,13:20:00,violent,assault w/dangerous weapon
24280,06/03/2022,08:00:00,property,theft f/auto
24281,06/02/2022,22:00:00,property,motor vehicle theft
24282,03/03/2022,16:00:00,property,theft/other
24283,08/13/2022,16:59:00,property,theft f/auto
24284,08/13/2022,10:00:00,property,theft/other
24285,08/13/2022,18:52:00,property,theft/other
24286,08/17/2022,18:51:00,property,theft f/auto
24287,08/17/2022,08:20:00,property,theft/other
24288,08/18/2022,07:28:00,property,theft/other
24289,08/18/2022,09:27:00,property,theft/other
24290,08/18/2022,11:00:00,property,theft/other
24291,08/18/2022,01:52:00,property,theft/other
24292,08/18/2022,04:50:00,property,motor vehicle theft
24293,09/03/2022,23:55:00,property,theft f/auto
24294,09/04/2022,09:58:00,property,theft/other
24295,09/03/2022,17:00:00,property,theft f/auto
24296,09/03/2022,17:00:00,property,theft f/auto
24297,09/04/2022,12:15:00,property,theft/other
24298,08/05/2022,00:00:00,property,theft/other
24299,09/09/2022,21:41:00,property,theft/other
24300,09/25/2022,01:24:00,property,theft/other
24301,09/26/2022,13:26:00,property,theft f/auto
24302,09/22/2022,22:00:00,property,theft f/auto
24303,09/19/2022,21:00:00,property,motor vehicle theft
24304,06/03/2022,01:20:00,property,theft/other
24305,06/03/2022,13:19:00,property,theft/other
24306,06/09/2022,02:16:00,violent,robbery
24307,09/09/2022,23:19:00,violent,assault w/dangerous weapon
24308,10/02/2022,17:30:00,violent,robbery
24309,10/02/2022,20:56:00,violent,assault w/dangerous weapon
24310,08/22/2022,03:20:00,property,theft/other
24311,08/23/2022,18:20:00,property,theft/other
24312,08/23/2022,17:00:00,property,theft f/auto
24313,08/23/2022,14:00:00,property,theft f/auto
24314,08/23/2022,21:30:00,property,motor vehicle theft
24315,08/23/2022,18:45:00,property,motor vehicle theft
24316,08/23/2022,14:30:00,property,theft/other
24317,09/09/2022,21:45:00,property,theft f/auto
24318,09/10/2022,01:32:00,property,theft f/auto
24319,09/09/2022,20:00:00,property,burglary
24320,09/14/2022,16:00:00,property,motor vehicle theft
24321,09/15/2022,08:41:00,property,theft f/auto
24322,09/23/2022,15:00:00,property,theft/other
24323,09/26/2022,16:10:00,property,theft f/auto
24324,09/26/2022,13:35:00,property,theft f/auto
24325,10/01/2022,20:00:00,property,theft f/auto
24326,10/02/2022,16:44:00,property,theft/other
24327,10/02/2022,18:05:00,property,theft/other
24328,10/02/2022,19:39:00,property,theft/other
24329,06/08/2022,15:15:00,property,theft/other
24330,08/28/2022,20:41:00,violent,robbery
24331,09/15/2022,12:56:00,violent,robbery
24332,07/14/2022,18:30:00,violent,robbery
24333,07/14/2022,22:44:00,violent,robbery
24334,06/14/2022,17:30:00,property,theft f/auto
24335,06/15/2022,12:00:00,property,theft f/auto
24336,06/14/2022,18:13:00,property,motor vehicle theft
24337,06/15/2022,07:00:00,property,theft f/auto
24338,06/15/2022,10:58:00,property,theft/other
24339,08/29/2022,00:29:00,property,theft f/auto
24340,08/29/2022,02:15:00,property,burglary
24341,08/29/2022,01:00:00,property,theft f/auto
24342,08/25/2022,20:00:00,property,theft f/auto
24343,09/04/2022,01:00:00,property,theft f/auto
24344,09/14/2022,18:30:00,property,theft f/auto
24345,09/13/2022,18:25:00,property,burglary
24346,09/20/2022,14:00:00,property,theft f/auto
24347,09/24/2022,15:37:00,property,theft/other
24348,09/23/2022,15:57:00,property,theft f/auto
24349,09/24/2022,16:25:00,property,theft/other
24350,10/03/2022,04:28:00,property,burglary
24351,09/30/2022,14:00:00,property,theft f/auto
24352,07/13/2022,22:20:00,property,theft f/auto
24353,07/14/2022,07:40:00,property,theft/other
24354,07/14/2022,22:38:00,property,theft/other
24355,07/14/2022,23:06:00,property,motor vehicle theft
24356,07/14/2022,12:30:00,property,theft/other
24357,07/30/2022,20:36:00,property,theft f/auto
24358,09/06/2022,12:11:00,violent,assault w/dangerous weapon
24359,09/03/2022,15:00:00,violent,robbery
24360,07/31/2022,02:35:00,property,theft f/auto
24361,07/31/2022,14:00:00,property,theft/other
24362,09/16/2022,21:00:00,property,motor vehicle theft
24363,09/16/2022,21:38:00,property,theft/other
24364,09/16/2022,21:43:00,property,theft f/auto
24365,09/19/2022,19:45:00,property,theft/other
24366,09/20/2022,11:00:00,property,theft f/auto
24367,09/20/2022,18:47:00,property,motor vehicle theft
24368,09/05/2022,03:03:00,property,theft/other
24369,09/04/2022,02:30:00,property,motor vehicle theft
24370,09/06/2022,11:30:00,property,theft f/auto
24371,09/05/2022,21:00:00,property,theft f/auto
24372,07/20/2022,09:00:00,property,theft/other
24373,07/19/2022,13:00:00,property,motor vehicle theft
24374,07/20/2022,11:11:00,property,theft/other
24375,07/18/2022,21:00:00,property,theft f/auto
24376,09/20/2022,19:30:00,property,theft/other
24377,09/20/2022,19:35:00,property,theft/other
24378,09/27/2022,14:05:00,property,theft/other
24379,09/21/2022,14:30:00,property,theft f/auto
24380,09/27/2022,15:38:00,property,theft/other
24381,08/25/2022,20:29:00,violent,assault w/dangerous weapon
24382,07/21/2022,20:58:00,violent,assault w/dangerous weapon
24383,07/10/2022,18:56:00,violent,robbery
24384,07/10/2022,20:00:00,violent,assault w/dangerous weapon
24385,07/30/2022,00:00:00,property,theft/other
24386,08/25/2022,20:31:00,property,theft f/auto
24387,08/26/2022,00:13:00,property,theft/other
24388,07/21/2022,17:00:00,property,theft/other
24389,07/19/2022,16:00:00,property,theft/other
24390,07/21/2022,17:56:00,property,theft/other
24391,07/21/2022,19:38:00,property,theft/other
24392,07/19/2022,17:00:00,property,theft/other
24393,07/21/2022,19:30:00,property,motor vehicle theft
24394,07/26/2022,17:51:00,property,theft/other
24395,07/26/2022,17:51:00,property,theft f/auto
24396,07/23/2022,20:00:00,property,theft f/auto
24397,07/19/2022,16:30:00,property,theft/other
24398,07/23/2022,15:00:00,property,theft/other
24399,07/24/2022,23:30:00,property,theft f/auto
24400,07/18/2022,11:00:00,property,theft f/auto
24401,07/30/2022,12:33:00,property,theft/other
24402,07/10/2022,14:30:00,property,theft/other
24403,07/10/2022,13:40:00,property,burglary
24404,07/09/2022,00:00:00,property,theft/other
24405,07/10/2022,20:26:00,property,theft/other
24406,08/31/2022,10:55:00,violent,assault w/dangerous weapon
24407,09/11/2022,23:20:00,violent,robbery
24408,09/12/2022,02:58:00,violent,assault w/dangerous weapon
24409,08/03/2022,23:50:00,violent,robbery
24410,08/04/2022,00:19:00,violent,homicide
24411,07/16/2022,00:35:00,violent,robbery
24412,07/15/2022,19:28:00,property,theft/other
24413,07/15/2022,20:49:00,property,motor vehicle theft
24414,08/31/2022,09:00:00,property,motor vehicle theft
24415,08/31/2022,09:13:00,property,theft f/auto
24416,08/30/2022,00:00:00,property,theft f/auto
24417,08/31/2022,08:55:00,property,theft/other
24418,08/30/2022,09:00:00,property,theft f/auto
24419,08/29/2022,22:09:00,property,theft/other
24420,08/31/2022,11:00:00,property,theft/other
24421,08/30/2022,14:30:00,property,theft/other
24422,09/11/2022,17:30:00,property,theft f/auto
24423,09/11/2022,16:00:00,property,theft f/auto
24424,09/12/2022,01:54:00,property,theft/other
24425,09/09/2022,06:41:00,property,theft/other
24426,09/12/2022,07:15:00,property,theft/other
24427,09/12/2022,06:46:00,property,burglary
24428,09/12/2022,07:30:00,property,theft/other
24429,09/16/2022,14:44:00,property,theft/other
24430,09/16/2022,07:00:00,property,theft f/auto
24431,07/29/2022,13:00:00,property,theft f/auto
24432,07/21/2022,13:30:00,property,theft f/auto
24433,07/15/2022,01:30:00,property,theft/other
24434,07/12/2022,00:01:00,property,theft/other
24435,07/16/2022,01:09:00,property,motor vehicle theft
24436,07/14/2022,16:00:00,property,theft/other
24437,07/19/2022,13:44:00,property,motor vehicle theft
24438,09/06/2022,01:23:00,violent,robbery
24439,09/06/2022,02:45:00,violent,robbery
24440,09/21/2022,01:00:00,violent,sex abuse
24441,07/21/2022,00:35:00,violent,assault w/dangerous weapon
24442,07/21/2022,03:21:00,violent,robbery
24443,07/19/2022,14:00:00,property,theft f/auto
24444,07/20/2022,14:54:00,property,motor vehicle theft
24445,09/06/2022,01:37:00,property,theft f/auto
24446,09/06/2022,07:46:00,property,theft/other
24447,09/05/2022,19:00:00,property,theft f/auto
24448,09/06/2022,09:16:00,property,theft f/auto
24449,09/06/2022,09:40:00,property,motor vehicle theft
24450,08/28/2022,10:15:00,property,motor vehicle theft
24451,09/11/2022,05:00:00,property,theft f/auto
24452,09/16/2022,18:09:00,property,theft/other
24453,09/17/2022,10:50:00,property,theft/other
24454,09/17/2022,11:08:00,property,theft/other
24455,09/17/2022,12:45:00,property,motor vehicle theft
24456,09/17/2022,13:38:00,property,motor vehicle theft
24457,09/20/2022,03:57:00,property,theft f/auto
24458,09/21/2022,07:55:00,property,theft f/auto
24459,09/21/2022,08:25:00,property,theft/other
24460,09/21/2022,00:00:00,property,theft/other
24461,08/04/2022,08:35:00,property,theft f/auto
24462,08/02/2022,13:25:00,property,theft f/auto
24463,08/09/2022,02:50:00,property,theft f/auto
24464,08/05/2022,21:00:00,property,motor vehicle theft
24465,08/07/2022,18:00:00,property,theft/other
24466,08/09/2022,10:40:00,property,theft/other
24467,08/09/2022,10:27:00,property,motor vehicle theft
24468,07/20/2022,16:30:00,property,theft/other
24469,07/26/2022,07:52:00,property,motor vehicle theft
24470,07/26/2022,08:42:00,property,motor vehicle theft
24471,07/25/2022,16:00:00,property,theft/other
24472,09/28/2022,00:17:00,violent,assault w/dangerous weapon
24473,08/09/2022,11:20:00,violent,robbery
24474,07/31/2022,02:23:00,violent,robbery
24475,07/31/2022,02:43:00,violent,robbery
24476,07/31/2022,03:27:00,violent,assault w/dangerous weapon
24477,07/31/2022,05:05:00,violent,robbery
24478,07/25/2022,17:00:00,property,theft/other
24479,07/25/2022,09:40:00,property,theft f/auto
24480,09/06/2022,18:00:00,property,theft f/auto
24481,09/11/2022,02:00:00,property,theft f/auto
24482,09/17/2022,00:34:00,property,motor vehicle theft
24483,09/21/2022,11:10:00,property,theft/other
24484,09/28/2022,01:42:00,property,theft f/auto
24485,09/28/2022,08:28:00,property,theft/other
24486,09/27/2022,21:00:00,property,motor vehicle theft
24487,09/27/2022,13:10:00,property,theft f/auto
24488,09/24/2022,00:00:00,property,theft/other
24489,08/14/2022,16:23:00,property,theft/other
24490,08/13/2022,13:30:00,property,theft/other
24491,08/08/2022,15:00:00,property,theft/other
24492,08/14/2022,11:29:00,property,theft/other
24493,07/25/2022,01:00:00,property,theft f/auto
24494,09/17/2022,04:10:00,violent,robbery
24495,09/17/2022,00:20:00,violent,sex abuse
24496,09/17/2022,06:33:00,violent,robbery
24497,08/19/2022,23:02:00,violent,assault w/dangerous weapon
24498,08/04/2022,22:20:00,violent,robbery
24499,07/31/2022,04:00:00,property,theft f/auto
24500,09/17/2022,04:34:00,property,theft/other
24501,09/20/2022,19:48:00,property,motor vehicle theft
24502,09/20/2022,20:02:00,property,motor vehicle theft
24503,09/20/2022,21:30:00,property,theft/other
24504,07/11/2022,13:14:00,property,motor vehicle theft
24505,07/08/2022,12:00:00,property,theft f/auto
24506,07/10/2022,16:30:00,property,theft f/auto
24507,07/11/2022,15:40:00,property,burglary
24508,07/10/2022,11:00:00,property,theft/other
24509,07/11/2022,10:00:00,property,theft/other
24510,08/19/2022,15:28:00,property,theft/other
24511,08/17/2022,16:30:00,property,theft f/auto
24512,08/19/2022,23:55:00,property,motor vehicle theft
24513,08/20/2022,01:26:00,property,theft f/auto
24514,08/25/2022,04:29:00,property,burglary
24515,08/04/2022,16:30:00,property,theft f/auto
24516,08/04/2022,19:15:00,property,motor vehicle theft
24517,08/04/2022,21:56:00,property,burglary
24518,08/04/2022,23:25:00,property,motor vehicle theft
24519,08/09/2022,23:53:00,violent,assault w/dangerous weapon
24520,09/27/2022,18:04:00,property,theft/other
24521,09/27/2022,19:21:00,property,theft/other
24522,09/16/2022,14:00:00,property,motor vehicle theft
24523,09/18/2022,13:00:00,property,theft/other
24524,09/27/2022,21:44:00,property,theft f/auto
24525,07/13/2022,08:30:00,property,theft f/auto
24526,07/14/2022,01:00:00,property,theft f/auto
24527,07/16/2022,12:33:00,property,theft/other
24528,07/15/2022,09:00:00,property,theft/other
24529,07/16/2022,14:21:00,property,theft/other
24530,07/16/2022,16:30:00,property,theft/other
24531,08/24/2022,21:00:00,property,theft f/auto
24532,08/24/2022,18:30:00,property,theft f/auto
24533,08/24/2022,16:00:00,property,theft f/auto
24534,08/20/2022,08:00:00,property,theft f/auto
24535,08/25/2022,12:49:00,property,theft f/auto
24536,08/30/2022,12:07:00,property,theft/other
24537,08/30/2022,11:25:00,property,theft/other
24538,08/30/2022,15:00:00,property,theft/other
24539,08/09/2022,17:00:00,property,theft f/auto
24540,08/10/2022,00:30:00,property,theft f/auto
24541,08/09/2022,21:30:00,property,theft f/auto
24542,08/10/2022,00:01:00,property,theft/other
24543,08/10/2022,06:15:00,property,theft f/auto
24544,07/06/2022,12:51:00,property,theft/other
24545,08/14/2022,17:00:00,property,theft/other
24546,08/14/2022,18:30:00,property,theft f/auto
